Quadrant_No.,TVDSS_Driller,Platform,Completion_Date,url,Country_Code,lng,Completion_Status,Block_Suffix,Primary_Target,Block_No.,Deviated_Well,Date_TD_Reached,Drilling_Sequence_No.,lat,Water_Depth,Original_Intent,Datum_Elevation,Spud_Date,Well_Registration_No.,Datum_Type,Ground_Elevation,Wellbore_Type,Total_MD_Logger,Total_MD_Driller,Onshore/Offshore,Slot_No.
30,,30/02c-J10,2009-03-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=10&p_well_suffix=+,United Kingdom,2.255458,Completed,c,K,2,,2008-12-15,Deviated,10,56.849775,79.5528,Development,55.7784,2008-07-06,KB,J,Initial,,,Offshore,4
30,,30/02c-J11,2009-06-03,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=11&p_well_suffix=+,United Kingdom,2.25542,Abandoned,c,JN,2,,2009-05-21,Deviated,11,56.849768,79.5528,Development,55.1688,2009-03-20,KB,J,Initial,,,Offshore,11
30,,30/02c-J11Z,2009-07-23,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=11&p_well_suffix=Z,United Kingdom,2.25542,Completed,c,JN,2,,2009-06-22,Deviated,11,56.849768,79.5528,Development,55.1688,2009-06-03,KB,J,Sidetrack,,,Offshore,11
30,16584,30/02c-J8,2004-08-23,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=8&p_well_suffix=+,United Kingdom,2.255511,Completed,c,H,2,,2004-06-21,Deviated,8,56.849806,78.9432,Development,62.7888,2004-04-23,RT,J,Initial,,5280.66,Offshore,02
30,,30/02c-J9,2006-05-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=9&p_well_suffix=+,United Kingdom,2.255462,Completed,c,J,2,,2006-03-20,Deviated,9,56.849796,79.5528,Appraisal,62.1792,2006-01-08,RT,J,Initial,,,Offshore,01
30,,30/02c-J5,,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=5&p_well_suffix=+,United Kingdom,2.255579,,c,A,2,,,Deviated,5,56.849789,79.5528,Development,57.6072,2002-04-15,RT,J,Initial,,,Offshore,06
30,,30/02c-J6,,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=6&p_well_suffix=+,United Kingdom,2.255497,,c,G,2,,,Deviated,6,56.849742,79.5528,Development,57.6072,2002-07-22,RT,J,Initial,,,Offshore,7
30,,30/02c-J7,,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,2.255561,,c,G,2,,,Vertical,7,56.849816,79.5528,Appraisal,57.6072,2002-11-07,RT,J,Initial,,,Offshore,3
30,,30/02c-J3,2001-11-30,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,2.255461,Completed,c,B,2,,2001-10-14,Deviated,3,56.849733,79.5528,Development,57.6072,2001-08-28,RT,J,Initial,,5263.896,Offshore,12
30,16568,30/02c-J4,2002-01-26,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=4&p_well_suffix=+,United Kingdom,2.255461,Abandoned,c,D,2,,2002-01-20,Deviated,4,56.849734,79.5528,Development,57.912,2001-07-23,RT,J,Initial,,5345.5824,Offshore,08
30,,30/02c-J4Z,2002-04-12,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=J&p_drilling_seq_no=4&p_well_suffix=Z,United Kingdom,2.255461,Completed,c,,2,,2002-03-09,Vertical,4,56.849734,79.5528,Development,57.912,2002-02-10,RT,J,Sidetrack,,5585.46,Offshore,08
30,,30/02a- 7Z,2008-10-27,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=7&p_well_suffix=Z,United Kingdom,2.398177,Abandoned,a,Z,2,,2008-10-12,Deviated,7,56.916598,77.724,Appraisal,47.8536,2008-07-03,RT,,Sidetrack,,,Offshore,
30,15731,30/02c- 3,2001-08-26,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=+&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,2.255537,Completed,c,C,2,,1996-03-04,Deviated,3,56.849759,79.5528,Exploration,39.624,1995-11-19,RT,,Initial,,4877.4096,Offshore,05
30,16469,30/02c- 4,1997-02-07,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=c&p_platform=+&p_drilling_seq_no=4&p_well_suffix=+,United Kingdom,2.255597,Suspended,c,D,2,,1996-12-29,Deviated,4,56.849763,79.5528,Appraisal,39.624,1996-11-20,KB,,Initial,,5101.4376,Offshore,
30,,30/02a- 6,2005-12-18,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=6&p_well_suffix=+,United Kingdom,2.384856,Abandoned,a,E,2,,2005-12-09,Vertical,6,56.901972,78.3336,Exploration,53.34,2005-09-04,RT,,Initial,,,Offshore,
30,,30/02a- 7,2008-07-03,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,2.398177,Abandoned,a,JN,2,,2008-04-15,Vertical,7,56.916598,77.724,Appraisal,46.6344,2007-10-08,RT,,Initial,,,Offshore,
30,,30/02a- 7Y,2008-12-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=7&p_well_suffix=Y,United Kingdom,2.398177,Abandoned,a,Z,2,,2008-11-10,Deviated,7,56.916598,77.724,Appraisal,47.8536,2008-10-27,RT,,Sidetrack,,,Offshore,
30,,30/02a- 5,2005-10-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=5&p_well_suffix=+,United Kingdom,2.280844,Abandoned,a,F,2,,2005-09-08,Vertical,5,56.891974,80.772,Appraisal,24.384,2005-08-23,RT,,Initial,,,Offshore,
30,,30/02a- 5Y,2005-11-21,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=5&p_well_suffix=Y,United Kingdom,2.280844,Abandoned,a,FY,2,,2005-11-08,Deviated,5,56.891974,80.772,Appraisal,0,2005-11-02,Mean Sea Level,,Sidetrack,,,Offshore,
30,,30/02a- 5Z,2005-11-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=5&p_well_suffix=Z,United Kingdom,2.280844,Abandoned,a,FZ,2,,2005-10-22,Deviated,5,56.891974,80.772,Appraisal,24.384,2005-10-09,RT,,Sidetrack,,,Offshore,
30,0,30/01f- 8,1991-11-07,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=f&p_platform=+&p_drilling_seq_no=8&p_well_suffix=+,United Kingdom,2.051308,Abandoned,f,A,1,0,1991-10-07,Vertical,8,56.955603,91.44,Exploration,25.908,1991-07-01,KB,,Initial,0,4984.3944,Offshore,
30,0,30/02- 1,1971-06-13,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,2.210722,Abandoned,,A,2,0,1971-04-11,Vertical,1,56.89425,80.1624,Exploration,34.1376,1970-12-13,KB,,Initial,0,4636.3128,Offshore,
30,14673.2,30/02a- 2,1991-05-29,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=2&p_block_suffix=a&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,2.208139,Abandoned,a,C,2,0,1991-04-20,Vertical,2,56.940278,77.96784,Exploration,25.96896,1991-02-11,KB,,Initial,0,4498.36032,Offshore,
30,0,30/01c- 6,1987-10-04,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=6&p_well_suffix=+,United Kingdom,2.124139,Abandoned,c,J,1,0,1987-08-15,Vertical,6,56.853944,86.34984,Appraisal,25.87752,1987-05-13,KB,,Initial,0,4573.61544,Offshore,
30,,30/01c- 9,2009-07-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=9&p_well_suffix=+,United Kingdom,2.168507,Completed,c,KA,1,,2007-05-05,Deviated,9,56.844937,85.6,Appraisal,26.4,2006-12-23,RT,,Initial,,,Offshore,
30,,30/01d- 10,2008-02-07,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=d&p_platform=+&p_drilling_seq_no=10&p_well_suffix=+,United Kingdom,2.161861,Abandoned,d,J,1,,2007-11-30,Deviated,10,56.934139,81.9912,Appraisal,0,2007-07-14,Mean Sea Level,,Initial,,,Offshore,
30,0,30/01c- 4,1986-08-18,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=4&p_well_suffix=+,United Kingdom,2.157,Abandoned,c,E,1,0,1986-06-25,Vertical,4,56.853,74.9808,Appraisal,25.87752,1986-02-23,KB,,Initial,0,4923.83064,Offshore,
30,0,30/01c- 5,1986-11-22,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=5&p_well_suffix=+,United Kingdom,2.175167,Abandoned,c,H,1,0,1986-11-12,Vertical,5,56.865139,0.3048,Exploration,0.3048,1986-10-22,KB,,Initial,0,1000.0488,Offshore,
30,0,30/01c- 5A,1987-05-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=5&p_well_suffix=A,United Kingdom,2.175944,Abandoned,c,H,1,0,1987-03-14,Vertical,5,56.865333,80.95488,Exploration,25.87752,1986-12-05,KB,,Re-Spud,0,4799.86848,Offshore,
30,0,30/01a- 7,1988-05-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=a&p_platform=+&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,2.166742,Abandoned,a,A,1,0,1988-04-19,Vertical,7,56.99965,85.9536,Exploration,25.96896,1988-04-03,KB,,Initial,0,1004.74272,Offshore,
30,0,30/01c- 2A,1983-11-25,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=2&p_well_suffix=A,United Kingdom,2.162322,Abandoned,c,A,1,0,1983-09-21,Vertical,2,56.949172,84.46008,Exploration,24.9936,1983-04-13,KB,,Re-Spud,0,4675.0224,Offshore,
30,0,30/01c- 3,1986-01-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=c&p_platform=+&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,2.073528,Abandoned,c,D,1,0,1985-10-01,Vertical,3,56.888222,86.47176,Exploration,25.87752,1985-05-19,KB,,Initial,0,4944.03888,Offshore,
30,0,30/01- 1,1970-07-31,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=30&p_blockNo=1&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,2.179625,Abandoned,,A,1,0,1970-07-21,Vertical,1,56.960772,76.5048,Exploration,33.8328,1970-05-13,KB,,Initial,0,3502.152,Offshore,
29,9233,29/27- 1,1987-10-21,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=27&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.275694,Abandoned,,A,27,0,1987-10-20,Vertical,1,56.095806,83.5152,Exploration,30.48,1987-09-09,KB,,Initial,0,2868.168,Offshore,
29,0,29/24- 1,1973-01-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=24&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.64125,Abandoned,,,24,0,1972-12-25,Vertical,1,56.230389,115.824,Exploration,19.5072,1972-11-26,KB,,Initial,0,2356.7136,Offshore,
29,0,29/25- 1,1970-04-26,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=25&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.863078,Abandoned,,,25,0,1970-04-21,Vertical,1,56.302753,82.6008,Exploration,23.7744,1970-02-05,KB,,Initial,0,3166.5672,Offshore,
29,,29/20b- 2,1994-12-14,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=20&p_block_suffix=b&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.821178,Abandoned,b,A,20,0,1994-12-14,Vertical,2,56.416772,87.4776,Exploration,22.86,1994-11-26,Mean Sea Level,,Initial,,2214.6768,Offshore,
29,12286,29/23- 1,1967-07-30,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=23&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.453611,Abandoned,,,23,0,1967-07-19,Vertical,1,56.281389,81.6864,Exploration,27.432,1967-05-24,KB,,Initial,0,3763.0608,Offshore,
29,0,29/23b- 2,1973-07-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=23&p_block_suffix=b&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.495583,Abandoned,b,,23,0,1973-07-02,Vertical,2,56.171889,81.0768,Exploration,23.4696,1973-06-17,KB,,Initial,0,2114.3976,Offshore,
29,9766,29/19- 2,1976-04-18,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=19&p_block_suffix=+&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.656694,Abandoned,,,19,0,1976-04-14,Vertical,2,56.425867,91.7448,Exploration,25.2984,1976-03-10,KB,,Initial,0,2951.3784,Offshore,
29,10053,29/19a- 3,1986-03-01,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=19&p_block_suffix=a&p_platform=+&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,1.722911,Abandoned,a,C,19,0,1986-02-23,Deviated,3,56.434703,91.7448,Exploration,25.2984,1986-02-05,KB,,Initial,0,3048.0,Offshore,
29,0,29/20- 1,1973-11-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=20&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.921525,Abandoned,,,20,0,1973-11-20,Vertical,1,56.459753,85.9536,Exploration,23.7744,1973-10-20,KB,,Initial,0,2765.1456,Offshore,
29,0,29/16- 1,1973-11-29,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=16&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.103194,Abandoned,,,16,0,1973-11-13,Vertical,1,56.355611,89.0016,Exploration,25.908,1973-10-01,KB,,Initial,0,3235.452,Offshore,
29,0,29/18- 1,1976-04-03,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=18&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.430719,Abandoned,,,18,0,1976-03-25,Vertical,1,56.482383,91.7448,Exploration,33.2232,1976-02-15,KB,,Initial,0,3701.4912,Offshore,
29,7800,29/19- 1A,1976-03-08,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=19&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=A,United Kingdom,1.711139,Abandoned,,,19,0,1976-03-03,Vertical,1,56.402025,88.6968,Exploration,25.2984,1976-02-02,KB,,Re-Spud,0,2352.1416,Offshore,
29,0,29/15- 1,1977-07-25,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=15&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.975922,Abandoned,,A,15,0,1977-07-17,Vertical,1,56.569569,86.868,Exploration,25.908,1977-05-03,KB,,Initial,0,4447.032,Offshore,
29,16128,29/15- 2,1991-08-12,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=15&p_block_suffix=+&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.923548,Abandoned,,E,15,0,1991-08-10,Vertical,2,56.636947,86.5632,Exploration,25.908,1991-05-06,KB,,Initial,0,4941.7224,Offshore,
29,,29/15- 3,2005-08-22,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=15&p_block_suffix=+&p_platform=+&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,1.930025,Abandoned,,C,15,,2005-08-18,Vertical,3,56.5029,87.1728,Exploration,24.384,2005-08-09,RT,,Initial,,,Offshore,
29,0,29/14b- 2,1983-01-13,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=14&p_block_suffix=b&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.604631,Abandoned,b,B,14,0,1983-01-10,Vertical,2,56.627725,93.2688,Exploration,24.9936,1982-10-25,KB,,Initial,0,4227.8808,Offshore,
29,0,29/14b- 3,1984-11-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=14&p_block_suffix=b&p_platform=+&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,1.675699,Abandoned,b,C,14,0,1984-11-19,Vertical,3,56.614764,92.964,Exploration,24.9936,1984-10-16,KB,,Initial,0,3785.0064,Offshore,
29,,29/14c- 5,1997-01-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=14&p_block_suffix=c&p_platform=+&p_drilling_seq_no=5&p_well_suffix=+,United Kingdom,1.613433,Abandoned,c,E,14,,1997-01-04,Vertical,5,56.628917,93.2688,Exploration,43.5864,1996-12-09,KB,,Initial,,3790.4928,Offshore,
29,11530,29/14a- 4,1985-06-03,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=14&p_block_suffix=a&p_platform=+&p_drilling_seq_no=4&p_well_suffix=+,United Kingdom,1.630417,Abandoned,a,A,14,0,1985-05-07,Vertical,4,56.524333,88.0872,Exploration,25.908,1985-04-02,KB,,Initial,0,3540.252,Offshore,
29,0,29/14b- 1A,1982-01-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=14&p_block_suffix=b&p_platform=+&p_drilling_seq_no=1&p_well_suffix=A,United Kingdom,1.709369,Abandoned,b,,14,0,1982-01-04,Vertical,1,56.655381,92.6592,Exploration,24.9936,1981-11-03,KB,,Re-Spud,0,4112.3616,Offshore,
29,10295,29/12- 2,1992-06-21,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=12&p_block_suffix=+&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.241031,Abandoned,,B,12,0,1992-06-22,Vertical,2,56.654406,88.6968,Exploration,25.908,1992-05-28,KB,,Initial,0,3137.916,Offshore,
29,0,29/13b- 1,1987-08-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=13&p_block_suffix=b&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.515678,Abandoned,b,C,13,0,1987-08-12,Vertical,1,56.598094,96.012,Exploration,25.908,1987-07-17,KB,,Initial,0,3053.4864,Offshore,
29,13189,29/13b- 2,1990-11-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=13&p_block_suffix=b&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.559392,Abandoned,b,EC,13,0,1990-11-09,Vertical,2,56.629347,96.9264,Exploration,26.8224,1990-09-27,KB,,Initial,0,4046.8296,Offshore,
29,,29/10- 7,2006-12-21,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,1.823175,Abandoned,,W,10,,2006-11-23,Vertical,7,56.739379,92.6592,Exploration,26.3652,2006-09-01,RT,,Initial,,,Offshore,
29,0,29/11a- 1,1989-12-21,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=11&p_block_suffix=a&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.159731,Abandoned,a,A,11,0,1989-12-15,Vertical,1,56.651625,92.964,Exploration,25.908,1989-11-25,KB,,Initial,0,2461.26,Offshore,
29,0,29/12- 1,1980-06-21,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=12&p_block_suffix=+&p_platform=+&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,1.3985,Abandoned,,A,12,0,1980-06-08,Vertical,1,56.631417,102.4128,Exploration,25.908,1980-05-07,KB,,Initial,0,3169.92,Offshore,
29,,29/10- 5,1996-03-25,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=5&p_well_suffix=+,United Kingdom,1.951411,Abandoned,,K,10,,1996-03-25,Vertical,5,56.808803,90.5256,Appraisal,24.9936,1996-03-24,KB,,Initial,,169.4688,Offshore,
29,10411,29/10- 5A,1996-04-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=5&p_well_suffix=A,United Kingdom,1.951321,Abandoned,,K,10,,1996-04-15,Vertical,5,56.808957,92.3544,Appraisal,24.9936,1996-03-26,KB,,Re-Spud,,3233.928,Offshore,
29,9675,29/10- 6,1998-07-05,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=6&p_well_suffix=+,United Kingdom,1.904833,Abandoned,,J,10,,1998-07-02,Vertical,6,56.777861,90.5256,Exploration,25.2984,1998-06-08,KB,,Initial,,2948.94,Offshore,
29,,29/10- 4,1995-04-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=4&p_well_suffix=+,United Kingdom,1.874053,Abandoned,,E,10,,1995-04-05,Vertical,4,56.796475,90.5256,Exploration,45.1104,1995-03-15,KB,,Initial,,,Offshore,
29,0,29/10- 4Y,1995-06-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=4&p_well_suffix=Y,United Kingdom,1.874053,Abandoned,,EZ,10,0,1995-05-09,Vertical,4,56.796475,0,Exploration,0,1995-04-25,Mean Sea Level,,Sidetrack,,0,Offshore,
29,,29/10- 4Z,1995-04-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=4&p_well_suffix=Z,United Kingdom,1.874053,Abandoned,,EZ,10,,1995-04-19,Vertical,4,56.796475,90.5256,Exploration,45.1104,1995-04-06,KB,,Sidetrack,,3152.2416,Offshore,
29,15800,29/10- 2,1983-11-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,1.910319,Abandoned,,B,10,0,1983-09-26,Vertical,2,56.762219,90.8304,Exploration,21.336,1983-06-29,KB,,Initial,0,4837.176,Offshore,
29,0,29/10- 3,1984-10-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,1.817737,Abandoned,,C,10,0,1984-10-02,Deviated,3,56.831246,90.8304,Appraisal,27.432,1984-08-04,KB,,Initial,0,4263.5424,Offshore,
29,0,29/10- 3Z,1985-07-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=10&p_block_suffix=+&p_platform=+&p_drilling_seq_no=3&p_well_suffix=Z,United Kingdom,1.817633,Abandoned,,C,10,0,1984-12-20,Vertical,3,56.831247,91.1352,Exploration,27.432,1984-10-02,KB,,Sidetrack,0,4867.656,Offshore,
29,15213,29/09c- 7,1991-04-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=29&p_blockNo=9&p_block_suffix=c&p_platform=+&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,1.626939,Abandoned,c,G,9,0,1991-03-26,Vertical,7,56.817792,95.0976,Exploration,24.9936,1991-01-14,KB,,Initial,0,4661.916,Offshore,
